11,10,4094,10,11,7,6,11,
8,7,4094,9,6,7,5,6,
4,6,4094,8,6,6,4,3,
2,7,4094,8,6,5,2,5,
1,6,4094,8,6,6,6,3,
13,10,4094,13,11,11,11,11,
7,9,4094,9,7,6,6,5,
0,5,4095,6,7,3,2,0,
0,5,4095,6,6,4,1,0,
0,5,4094,6,6,5,3,1,
3,8,4094,8,5,5,6,3,
1,5,4095,7,7,5,3,0,
0,5,4094,6,6,5,4,0,
0,5,4094,6,5,2,7,0,
0,5,4094,6,6,6,5,0,
10,11,4094,12,9,10,13,11,
23,14,4094,17,15,17,15,24,
24,15,4094,17,15,16,15,25,
24,14,4094,16,14,14,16,21,
18,13,4094,13,11,10,11,18,
12,9,4094,10,11,7,6,11,
8,8,4094,9,6,7,5,5,
3,8,4094,8,6,6,5,3,
3,6,4094,8,6,6,5,2,
2,6,4094,8,6,5,3,5,
11,11,4094,13,12,9,11,13,
6,8,4095,8,8,5,5,4,
0,5,4094,6,8,3,5,0,
0,5,4094,6,6,6,4,0,
0,5,4095,6,5,2,4,0,
3,8,4094,9,5,6,7,5,
0,5,4094,6,7,6,3,0,
1,5,4094,6,6,5,2,0,
0,5,4094,6,5,2,5,0,
0,5,4094,6,6,6,5,0,
11,11,4095,13,9,10,13,12,
22,14,4094,17,15,17,15,24,
26,16,4094,17,15,16,16,23,
25,13,4094,16,14,14,16,22,
18,13,4094,13,11,10,10,18,
11,10,4094,10,11,7,7,11,
8,7,4094,9,6,7,5,5,
3,8,4094,8,6,6,5,3,
4,5,4094,8,6,5,3,5,
1,6,4094,8,6,6,6,3,
14,11,4094,13,11,11,12,10,
6,8,4094,9,7,6,6,6,
0,4,4095,6,7,3,2,0,
0,5,4095,6,6,4,1,0,
0,5,4094,6,6,5,3,1,
3,8,4094,8,5,5,6,4,
0,5,4094,7,7,5,3,0,
0,5,4095,6,6,5,4,0,
0,5,4094,7,6,5,4,0,
0,5,4094,7,5,2,8,0,
11,11,4095,13,10,13,11,14,
23,14,4094,17,14,16,16,21,
24,15,4094,17,15,16,17,24,
24,14,4094,16,14,13,14,25,
18,13,4094,13,11,10,11,17,
11,10,4094,10,11,7,7,11,
8,7,4094,9,6,7,5,5,
3,8,4094,8,6,6,5,3,
4,5,4094,8,6,5,3,5,
1,6,4094,8,6,6,6,3,
14,11,4094,13,11,11,12,10,
6,8,4095,8,7,5,4,5,
0,5,4094,6,8,1,2,2,
0,5,4095,6,6,5,2,0,
0,5,4094,6,5,3,6,0,
3,8,4094,8,5,6,7,2,
1,4,4095,7,7,5,1,0,
0,5,4094,7,6,5,4,0,
0,5,4094,6,5,2,6,1,
0,5,4094,7,6,6,5,0,
12,11,4094,13,10,13,11,14,
24,14,4094,17,14,16,16,21,
25,16,4094,17,15,16,16,24,
24,15,4094,16,14,13,14,25,
18,13,4094,13,11,10,11,17,
11,10,4094,10,12,5,5,10,
9,7,4094,9,6,9,5,6,
4,6,4094,8,6,6,6,5,
1,6,4094,8,6,5,3,3,
3,7,4095,8,6,6,6,3,
13,10,4094,13,11,11,12,9,
5,8,4094,8,7,6,6,6,
1,5,4094,6,7,3,2,0,
0,5,4094,6,6,4,1,0,
0,5,4094,6,6,5,4,0,
3,8,4094,8,5,5,7,5,
0,5,4095,6,7,5,3,0,
0,5,4094,6,6,5,4,0,
0,5,4095,6,6,5,4,0,
0,5,4094,7,6,5,5,1,
12,10,4094,13,10,12,13,13,
22,15,4095,17,14,16,17,22,
26,16,4094,17,15,15,18,26,
24,14,4095,15,17,10,14,23,
17,12,4094,13,10,12,8,15,
11,10,4094,10,11,9,6,13,
6,9,4093,7,9,5,5,6,
4,6,4093,8,5,5,5,3,
3,7,4094,9,5,5,5,2,
2,6,4094,9,6,8,5,3,
13,10,4094,13,11,12,11,13,
5,8,4094,9,6,6,7,5,
0,5,4094,6,7,3,3,0,
0,5,4094,6,6,4,1,0,
0,5,4095,6,6,5,4,0,
3,8,4094,8,5,5,7,5,
0,5,4095,6,7,5,3,0,
1,5,4094,6,6,5,4,0,
0,5,4094,6,5,2,6,1,
0,5,4094,7,6,6,5,0,
12,11,4095,13,10,13,11,15,
24,14,4094,17,14,16,16,21,
25,16,4095,17,15,15,18,26,
25,14,4094,16,14,13,13,21,
17,13,4094,13,11,10,11,18,
12,10,4094,10,11,7,7,11,
7,9,4094,9,6,6,5,5,
2,7,4094,8,6,6,5,3,
3,6,4094,8,6,5,3,4,
1,6,4094,8,6,6,6,4,
13,10,4094,13,11,11,11,11,
8,8,4094,8,6,5,3,5,
0,5,4095,6,8,1,2,0,
0,5,4094,6,6,6,5,0,
0,5,4094,6,5,3,5,0,
3,8,4094,8,5,6,7,5,
0,5,4095,6,7,5,1,0,
1,5,4094,6,6,5,3,1,
0,5,4094,6,5,2,5,0,
0,5,4095,7,6,7,5,1,
12,10,4094,13,10,13,11,15,
24,15,4095,17,15,16,16,21,
25,16,4094,17,15,16,16,24,
23,16,4094,16,14,13,14,25,
17,11,4094,13,11,10,11,17,
11,10,4094,10,11,7,7,10,
8,7,4095,9,5,4,4,5,
3,8,4094,8,6,8,4,4,
2,7,4094,8,6,6,6,4,
2,6,4094,8,6,6,6,4,
13,10,4094,13,11,11,11,11,
8,7,4094,8,6,5,3,5,
0,5,4095,6,8,1,2,0,
0,5,4095,6,6,5,2,0,
0,5,4094,6,5,3,6,0,
3,8,4094,8,5,6,8,0,
0,5,4094,6,7,6,4,0,
0,5,4094,6,6,5,2,1,
0,5,4094,6,5,2,5,0,
0,5,4094,7,6,7,6,3,
14,11,4094,13,10,13,11,14,
23,15,4094,17,15,16,16,21,
24,15,4094,17,15,16,16,24,
23,15,4094,16,14,13,13,22,
18,12,4094,13,11,10,11,18,
11,9,4094,10,11,7,7,11,
7,8,4094,9,6,7,5,5,
2,7,4094,8,6,6,5,3,
4,5,4095,8,6,5,2,4,
2,7,4094,8,7,6,7,4,
13,10,4095,13,11,11,11,11,
7,8,4094,8,6,5,3,5,
0,5,4094,6,7,4,2,0,
0,4,4094,6,6,4,2,0,
0,5,4094,6,6,5,4,0,
3,8,4094,8,5,5,7,4,
0,5,4094,7,7,5,3,0,
1,5,4094,6,6,5,4,0,
0,5,4094,6,5,2,6,0,
0,5,4094,7,7,7,6,2,
14,11,4095,13,10,13,11,14,
23,15,4094,17,14,16,17,21,
24,15,4094,17,15,15,18,26,
25,14,4094,16,13,10,14,22,
17,12,4094,13,11,11,10,16,
10,11,4094,10,11,8,5,10,
8,7,4094,9,6,7,7,8,
3,8,4094,8,6,6,5,2,
3,6,4095,8,6,5,3,4,
1,6,4093,6,10,6,7,4,
13,10,4094,13,10,11,11,11,
7,8,4094,9,6,6,5,2,
0,4,4094,6,7,3,3,1,
0,5,4094,6,6,4,1,0,
0,5,4095,6,6,5,3,1,
3,8,4095,9,5,5,6,3,
0,4,4094,7,7,5,3,0,
0,5,4094,6,6,5,4,0,
0,5,4095,6,5,2,6,0,
0,5,4094,7,6,7,6,2,
14,11,4094,13,10,13,11,14,
23,15,4094,17,15,16,17,21,
24,15,4094,17,15,15,18,26,
25,14,4094,15,17,10,14,22,
17,11,4094,12,10,11,9,14,
11,10,4094,10,11,8,5,10,
7,8,4093,6,9,5,5,7,
4,6,4094,9,5,5,5,4,
1,6,4094,8,5,5,5,2,
4,6,4094,8,7,9,5,4,
12,11,4094,13,11,11,13,10,
6,8,4094,8,6,5,4,5,
0,5,4094,6,7,4,2,2,
0,5,4094,6,5,1,2,0,
0,5,4094,6,6,6,5,0,
3,8,4094,8,5,5,5,2,
0,4,4094,6,7,5,2,1,
0,5,4094,6,6,5,3,0,
0,5,4094,6,5,2,6,0,
0,6,4094,8,4,5,5,0,
13,11,4094,13,12,13,13,13,
23,16,4094,17,16,16,18,25,
25,15,4094,17,16,15,18,25,
24,14,4094,16,14,15,14,22,
18,12,4094,12,10,10,9,14,
11,10,4094,10,11,8,5,10,
7,8,4093,6,9,4,5,6,
4,6,4094,9,5,5,5,4,
2,7,4094,8,5,5,5,2,
4,6,4094,9,7,9,6,6,
13,10,4094,12,11,11,12,9,
4,8,4094,8,6,6,6,5,
0,5,4094,6,7,3,2,0,
0,5,4094,6,6,4,1,0,
0,5,4094,6,6,5,4,0,
3,8,4094,8,5,5,6,4,
0,4,4094,6,7,5,3,0,
0,5,4094,6,6,5,3,0,
0,5,4094,6,5,2,6,0,
0,6,4094,8,5,5,5,1,
13,11,4094,13,12,13,13,13,
23,16,4094,17,16,16,17,22,
26,16,4094,17,15,17,16,25,
22,15,4094,15,16,11,16,21,
17,11,4094,12,9,9,8,16,
11,10,4094,10,11,10,7,13,
6,8,4094,9,5,5,4,5,
4,6,4094,9,6,8,4,4,
2,7,4094,8,6,6,6,4,
3,7,4094,8,7,7,6,5,
13,10,4094,12,11,10,10,11,
6,8,4094,8,6,5,3,5,
0,4,4094,6,7,4,2,0,
0,5,4094,6,6,4,2,0,
0,5,4094,6,6,5,4,0,
3,8,4095,8,5,4,6,3,
0,4,4094,6,7,5,3,0,
0,5,4095,6,6,5,4,0,
0,5,4095,6,5,2,6,1,
1,6,4094,8,5,5,5,2,
15,11,4094,13,12,13,13,13,
22,15,4094,17,16,16,17,22,
26,15,4095,17,16,15,18,26,
23,14,4095,15,17,12,11,23,
17,11,4094,12,9,10,11,16,
9,9,4094,10,11,10,7,11,
8,8,4095,9,5,5,4,5,
2,8,4094,8,6,9,4,3,
3,6,4093,6,9,4,5,2,
4,6,4094,10,8,6,9,5,
12,11,4095,12,8,10,11,12,
5,7,4094,8,5,5,3,5,
0,5,4094,6,7,6,4,0,
0,5,4094,5,2,5,1,0,
0,5,4094,7,8,3,6,1,
3,8,4094,8,5,5,4,1,
0,4,4094,6,7,6,5,0,
0,5,4094,6,6,5,2,1,
0,5,4094,6,5,2,5,0,
1,6,4094,8,5,6,7,5,
14,12,4094,13,12,12,11,14,
25,14,4094,17,16,16,17,21,
25,16,4094,17,16,15,18,26,
24,14,4094,15,16,12,11,22,
17,11,4094,12,9,10,10,16,
9,10,4094,10,11,10,7,10,
7,9,4093,6,8,5,4,5,
3,8,4094,10,7,8,4,4,
2,6,4094,8,4,4,5,2,
4,6,4094,9,6,9,6,7,
13,10,4094,12,10,11,12,9,
4,8,4094,8,6,5,4,4,
0,5,4094,6,8,1,3,2,
0,5,4094,6,6,5,2,0,
0,5,4095,6,6,5,4,0,
3,8,4094,8,5,5,6,3,
0,5,4094,6,7,5,3,0,
0,5,4094,7,6,5,4,0,
0,5,4094,6,5,2,6,0,
1,6,4094,8,5,5,5,2,
15,12,4094,14,15,14,15,15,
24,14,4094,16,13,14,18,23,
26,16,4094,17,15,17,14,25,
22,15,4094,15,16,11,15,21,
16,11,4094,12,9,9,8,14,
12,9,4094,10,11,10,8,10,
7,9,4094,8,5,5,5,6,
4,6,4094,8,6,8,4,4,
1,6,4094,8,6,6,6,4,
3,8,4094,9,7,7,7,6,
14,11,4094,12,11,10,10,10,
5,6,4094,8,6,5,2,4,
0,5,4094,6,8,1,2,0,
0,5,4095,6,6,5,2,0,
0,5,4094,6,6,5,4,0,
4,7,4094,8,4,5,6,2,
0,5,4094,6,7,5,3,0,
0,5,4094,6,5,2,6,0,
0,5,4094,6,6,6,5,0,
1,6,4094,8,4,5,5,3,
15,12,4094,14,14,14,14,16,
22,15,4094,17,13,14,18,23,
26,16,4094,17,15,17,14,25,
22,14,4094,15,16,11,14,22,
18,11,4094,12,9,9,8,14,
11,9,4094,10,11,10,8,10,
6,8,4094,9,5,5,4,6,
4,6,4094,8,6,8,4,4,
2,7,4094,8,6,6,6,4,
3,8,4094,9,7,7,7,6,
14,10,4094,12,10,10,10,10,
5,6,4094,8,6,5,2,4,
0,5,4094,6,8,1,2,0,
0,5,4094,6,6,5,2,0,
0,5,4095,6,6,5,4,0,
3,8,4094,8,4,4,6,2,
0,4,4094,6,7,5,4,0,
0,5,4095,6,6,5,4,0,
0,5,4094,6,5,2,6,1,
1,6,4094,8,5,6,7,4,
14,12,4094,14,15,14,13,12,
24,14,4095,17,14,17,16,23,
26,16,4094,17,14,16,15,26,
23,14,4094,15,16,10,15,22,
16,10,4094,12,9,9,8,14,
10,10,4094,11,11,10,8,10,
6,8,4094,9,5,5,4,6,
4,6,4094,8,6,8,4,4,
1,6,4094,8,6,6,6,4,
3,8,4094,9,7,7,7,5,
13,10,4094,12,11,10,10,10,
6,8,4094,8,6,5,3,4,
0,5,4094,6,8,1,2,0,
0,5,4094,6,6,5,2,0,
0,5,4094,6,6,5,4,0,
3,8,4094,8,4,4,6,2,
0,4,4094,6,7,5,4,0,
0,5,4094,6,6,5,4,0,
0,5,4094,6,5,2,6,1,
2,7,4094,8,5,6,8,2,
15,11,4093,12,12,13,13,14,
24,14,4094,18,18,18,18,25,
25,16,4095,17,13,13,14,25,
23,15,4094,15,16,12,13,20,
16,11,4095,12,9,10,11,17,
10,10,4095,10,11,10,7,11,
8,7,4094,8,5,5,3,6,
4,6,4094,8,6,8,4,2,
2,7,4094,8,6,6,6,3,
4,6,4094,9,8,5,6,6,
13,10,4094,12,11,12,9,9,
4,8,4094,8,6,6,6,5,
0,5,4094,6,7,3,3,0,
0,5,4094,5,3,4,1,0,
0,5,4094,7,8,3,6,1,
3,8,4094,8,5,5,4,0,
0,5,4094,6,8,4,4,0,
0,5,4094,6,6,6,5,0,
0,5,4094,6,5,2,5,0,
2,7,4094,8,5,6,7,5,
14,12,4095,14,15,14,13,13,
24,14,4094,17,13,14,18,25,
26,16,4094,17,15,17,13,23,
24,13,4094,15,16,11,15,23,
16,11,4094,12,9,9,7,16,
9,10,4095,11,11,10,8,9,
6,9,4094,9,5,5,4,6,
5,6,4094,8,6,8,4,4,
2,7,4095,8,5,4,5,2,
5,6,4094,9,8,7,10,7,
13,10,4094,12,10,12,8,9,
4,7,4095,8,6,6,6,5,
0,5,4094,6,7,3,3,0,
0,5,4094,5,3,4,1,0,
0,5,4094,7,8,3,6,1,
3,8,4094,8,5,5,4,0,
0,5,4094,6,8,4,4,0,
0,5,4095,6,6,7,5,0,
0,5,4094,6,5,3,5,0,
2,8,4094,9,5,6,8,4,
14,11,4094,14,15,14,13,14,
25,14,4094,17,13,14,18,25,
25,16,4095,17,14,17,13,23,
23,14,4094,15,16,11,14,23,
16,10,4094,11,11,11,9,13,
9,9,4094,10,9,6,8,10,
7,9,4095,9,5,6,5,5,
2,7,4094,8,6,8,2,6,
4,5,4094,8,5,4,4,1,
4,8,4094,9,8,8,8,5,
12,10,4094,12,10,12,10,12,
5,7,4094,8,5,4,4,2,
1,5,4094,6,8,3,5,0,
0,5,4095,5,3,6,3,0,
0,5,4094,7,8,3,5,0,
3,8,4094,8,5,5,4,0,
0,5,4094,7,8,5,4,0,
0,5,4094,6,6,7,5,0,
0,5,4094,6,5,3,5,0,
2,7,4094,9,5,7,7,6,
16,10,4094,14,15,14,13,13,
23,16,4094,17,13,14,18,25,
25,15,4094,17,15,17,13,23,
24,13,4094,15,16,11,14,23,
16,11,4094,12,9,9,7,16,
9,10,4094,10,11,10,8,9,
6,9,4094,8,5,5,4,5,
3,7,4094,9,6,8,4,4,
2,6,4094,8,6,6,6,4,
4,6,4095,9,8,5,6,7,
14,10,4094,12,11,11,11,10,
5,6,4095,8,6,5,3,4,
0,5,4094,6,8,2,5,0,
0,5,4094,5,3,5,2,0,
0,6,4095,8,5,4,5,0,
3,8,4094,8,6,8,5,0,
0,5,4094,6,8,2,6,2,
1,5,4094,6,6,5,2,0,
0,5,4095,6,5,3,5,0,
2,8,4094,9,5,7,8,4,
15,12,4094,14,15,14,14,17,
24,14,4094,16,13,14,17,22,
27,16,4094,17,15,17,13,24,
21,13,4094,15,16,11,14,23,
17,11,4095,12,8,9,7,16,
9,10,4094,10,11,10,8,9,
6,9,4094,8,5,5,4,5,
3,7,4094,8,6,8,4,4,
2,6,4094,8,6,6,6,4,
4,6,4094,9,8,5,6,7,
14,10,4094,12,11,11,11,10,
5,6,4095,7,8,2,5,1,
0,5,4094,6,6,5,1,0,
0,5,4094,5,2,5,2,0,
0,5,4094,8,5,3,6,1,
2,7,4095,8,6,7,5,0,
0,5,4094,7,8,2,5,0,
0,5,4094,6,6,6,4,0,
0,5,4094,6,6,5,2,2,
4,6,4094,8,5,5,6,5,
14,13,4094,14,15,14,15,15,
25,14,4094,17,13,14,18,23,
26,16,4094,17,15,16,13,22,
22,14,4094,15,16,11,15,22,
16,10,4094,12,9,9,8,14,
10,10,4094,10,11,10,8,10,
6,8,4094,9,5,5,4,6,
3,7,4094,8,6,8,4,4,
1,6,4094,8,6,6,6,4,
5,8,4094,10,11,8,6,8,
12,10,4093,9,9,8,10,10,
5,7,4094,9,5,4,4,2,
0,5,4094,7,7,6,5,0,
0,5,4094,6,5,2,4,0,
0,5,4094,7,6,7,5,0,
2,7,4094,7,6,6,5,0,
0,5,4094,7,5,3,5,1,
0,5,4094,6,5,3,4,0,
0,5,4094,7,6,7,4,0,
3,8,4094,9,5,6,8,5,
15,12,4094,14,15,14,13,15,
26,15,4094,16,13,14,18,25,
25,14,4094,17,15,17,13,23,
23,14,4094,15,16,10,14,22,
16,10,4094,11,11,10,8,13,
9,10,4094,10,9,6,7,12,
6,9,4094,8,5,6,5,4,
3,7,4094,8,6,9,2,5,
2,6,4094,8,6,6,5,1,
5,7,4094,10,11,8,6,8,
12,10,4094,11,11,10,11,10,
5,6,4094,7,6,5,3,4,
0,5,4094,6,5,2,5,0,
0,5,4094,6,5,3,4,0,
0,5,4094,7,6,7,5,0,
2,7,4094,7,6,6,5,0,
0,5,4095,7,5,3,5,0,
0,5,4094,7,5,4,2,2,
0,5,4094,7,6,7,5,0,
2,8,4094,9,5,6,9,4,
15,12,4094,14,15,14,14,17,
24,14,4094,17,13,14,17,22,
27,16,4095,17,14,17,13,24,
21,13,4094,15,16,10,14,23,
17,11,4094,11,11,11,9,13,
10,10,4094,10,9,6,7,11,
6,8,4094,8,5,6,5,4,
2,7,4094,8,6,9,2,5,
2,6,4094,8,5,4,4,1,
5,7,4094,10,11,10,9,6,
13,10,4094,11,11,10,10,11,
4,6,4094,7,6,5,2,4,
0,5,4094,6,5,1,2,0,
0,5,4094,6,5,3,5,0,
0,6,4094,7,6,8,4,0,
2,7,4095,7,6,6,6,2,
1,5,4094,7,5,2,5,0,
0,5,4094,6,5,4,2,1,
0,5,4095,6,6,6,5,0,
3,8,4095,9,5,6,9,5,
16,11,4094,14,15,14,14,18,
26,16,4094,17,13,14,17,22,
26,16,4095,17,14,17,13,24,
21,13,4095,15,16,10,14,23,
16,11,4094,11,11,11,8,13,
9,10,4095,10,9,6,8,10,
7,8,4094,9,5,5,3,8,
2,7,4095,8,6,8,3,4,
2,6,4094,8,6,6,6,2,
6,7,4094,10,11,8,6,7,
12,9,4095,11,11,9,9,8,
3,8,4094,7,6,5,4,2,
0,4,4095,6,5,2,5,0,
0,5,4095,6,5,2,4,0,
0,6,4095,7,6,7,5,0,
2,7,4095,6,5,3,5,0,
0,5,4095,6,5,4,3,3,
1,5,4095,6,5,4,3,0,
0,5,4094,6,5,5,4,0,
4,7,4094,9,5,8,8,5,
16,12,4094,14,15,15,16,15,
26,16,4094,17,13,14,18,25,
25,15,4094,17,14,16,13,23,
23,14,4095,15,16,10,14,22,
15,11,4095,12,9,9,8,13,
9,9,4094,10,11,10,8,10,
6,8,4094,8,5,5,4,5,
2,7,4094,8,6,8,4,4,
2,6,4094,8,5,4,5,2,
6,8,4095,10,11,10,10,9,
11,10,4094,11,10,10,10,10,
5,5,4094,7,6,5,2,3,
0,5,4094,6,5,2,4,0,
0,5,4094,6,5,3,4,0,
0,6,4095,7,6,7,5,0,
2,7,4094,7,5,3,5,0,
0,5,4094,7,6,7,5,1,
0,5,4094,6,5,2,4,0,
0,5,4094,7,6,6,4,0,
4,7,4094,9,5,6,8,5,
16,12,4094,14,15,14,14,18,
26,16,4094,17,13,14,17,22,
26,16,4094,16,14,17,13,24,
21,13,4094,15,16,10,14,22,
16,10,4094,11,11,10,8,13,
9,10,4094,10,9,6,7,12,
5,8,4094,8,5,6,5,4,
3,8,4094,8,6,8,2,5,
2,6,4095,8,6,6,5,0,
6,8,4094,10,11,8,6,9,
11,10,4094,11,11,9,9,8,
4,6,4094,7,6,5,4,2,
1,4,4094,6,5,1,3,1,
0,5,4094,6,5,3,5,0,
0,6,4094,7,6,7,5,0,
2,7,4094,7,5,3,5,0,
0,5,4094,7,6,6,5,0,
0,5,4095,6,5,3,4,0,
0,5,4094,6,6,6,4,0,
4,8,4094,9,5,6,9,5,
16,13,4094,15,16,12,13,17,
25,16,4094,17,14,18,18,25,
26,16,4094,17,14,15,15,25,
22,14,4094,15,16,10,13,19,
16,10,4094,11,11,10,9,13,
9,9,4094,10,9,6,7,12,
5,8,4094,8,5,5,2,6,
5,6,4095,8,6,9,3,4,
2,7,4094,8,5,4,4,1,
6,8,4094,10,11,10,10,8,
11,10,4095,10,10,10,10,10,
5,5,4094,7,6,5,2,3,
0,5,4093,4,2,5,2,0,
0,5,4094,8,4,2,5,0,
0,5,4095,8,6,7,6,2,
2,6,4094,7,8,2,5,0,
0,5,4094,7,7,7,5,0,
0,5,4094,6,5,2,4,0,
0,5,4094,7,6,6,4,0,
4,8,4094,9,5,6,9,6,
18,13,4095,14,15,15,14,18,
25,14,4095,17,13,14,18,24,
24,15,4094,17,14,16,13,23,
23,14,4095,14,16,10,14,22,
15,11,4094,11,11,10,9,13,
9,9,4094,10,9,6,7,11,
6,8,4095,8,5,6,5,4,
2,7,4094,9,6,9,2,5,
2,6,4094,8,5,4,4,1,
6,8,4095,10,11,10,10,9,
11,10,4094,10,10,9,8,8,
3,6,4094,7,6,5,4,2,
1,4,4094,6,5,2,5,0,
0,5,4095,6,5,2,4,0,
0,6,4094,7,6,7,5,0,
1,6,4094,7,5,3,4,0,
0,5,4094,7,6,7,5,1,
0,5,4094,6,5,2,4,0,
0,5,4095,7,6,6,4,0,
4,7,4094,9,5,6,9,6,
18,13,4094,14,15,15,14,18,
25,14,4094,17,13,14,17,22,
26,16,4094,17,15,16,13,24,
21,13,4095,15,16,10,14,22,
16,11,4094,11,11,10,8,13,
9,10,4095,10,9,6,7,11,
6,8,4094,8,5,6,5,4,
2,7,4094,8,6,8,2,5,
2,6,4094,8,5,4,4,1,
6,8,4094,10,12,8,9,7,
13,9,4094,11,11,11,10,10,
4,6,4094,7,6,5,2,3,
0,5,4093,4,2,5,2,0,
0,5,4095,8,3,4,3,0,
0,6,4095,8,6,6,7,0,
1,6,4095,7,8,2,5,0,
0,5,4094,7,7,6,5,0,
0,5,4094,6,5,2,4,0,
0,5,4094,6,6,6,4,0,
4,8,4094,9,5,7,9,6,
18,13,4094,15,16,13,13,17,
23,16,4094,17,14,18,18,25,
25,14,4094,16,14,15,16,23,
23,14,4094,15,15,12,10,22,
15,11,4095,11,11,9,7,15,
10,9,4094,10,9,5,6,10,
5,6,4094,8,5,6,7,5,
2,8,4094,8,6,8,3,4,
2,6,4094,8,5,4,4,1,
6,8,4094,10,12,8,9,7,
13,9,4094,10,10,11,11,10,
4,6,4094,7,5,2,5,1,
0,5,4094,6,5,3,3,1,
0,5,4094,6,5,3,3,0,
0,6,4094,7,6,8,2,1,
1,6,4094,7,5,3,5,0,
0,5,4094,7,6,7,5,0,
0,5,4094,6,5,2,5,0,
0,5,4094,6,5,4,2,2,
6,8,4094,10,9,8,8,5,
16,11,4094,14,13,13,14,18,
26,16,4095,17,13,16,17,22,
25,14,4094,17,14,17,15,26,
21,13,4094,14,15,13,11,21,
13,11,4094,11,11,9,8,13,
10,10,4094,10,9,5,7,11,
6,8,4094,8,5,5,5,4,
2,7,4094,8,6,9,5,3,
3,6,4094,8,5,4,5,2,
8,7,4094,10,12,8,9,8,
10,10,4094,10,11,11,11,10,
4,6,4094,7,6,5,2,3,
0,5,4094,6,5,2,4,0,
0,5,4094,6,5,3,4,0,
0,6,4094,7,6,8,3,3,
2,6,4094,6,5,3,5,0,
0,5,4094,7,6,7,5,0,
0,5,4094,6,5,2,4,0,
0,5,4094,7,6,6,4,0,
5,8,4094,9,6,9,6,9,
17,13,4094,15,15,14,16,16,
25,16,4094,17,13,13,16,24,
26,17,4094,16,14,16,15,26,
23,14,4094,15,15,13,11,21,
13,10,4095,11,11,9,8,12,
10,10,4094,10,9,5,7,11,
6,7,4094,8,5,5,5,4,
2,7,4094,9,6,8,5,3,
3,6,4094,8,5,4,5,2,
7,8,4095,10,12,8,9,8,
10,10,4094,10,10,11,11,10,
4,5,4094,6,5,2,5,1,
0,5,4094,6,5,3,3,1,
0,5,4094,6,5,4,1,0,
1,6,4094,7,6,8,4,1,
1,6,4095,6,5,3,6,1,
0,6,4094,8,4,5,4,0,
0,5,4094,7,7,6,5,0,
0,5,4094,6,5,2,5,0,
5,8,4095,10,9,8,7,9,
17,13,4094,14,14,16,13,16,
25,16,4095,17,13,15,20,23,
26,16,4095,17,14,16,14,26,
22,13,4094,14,15,12,11,21,
13,10,4095,11,11,9,8,13,
10,10,4094,10,9,5,7,11,
6,7,4094,8,5,5,5,4,
2,7,4094,9,6,8,5,2,
3,6,4094,8,5,4,5,2,
7,9,4094,10,12,8,9,8,
10,10,4094,10,10,10,10,10,
4,5,4094,6,5,2,4,1,
0,5,4094,6,5,3,3,0,
0,5,4094,6,5,3,3,0,
1,6,4094,7,6,8,2,1,
1,6,4094,6,5,4,3,0,
0,6,4094,7,6,8,4,0,
0,5,4095,6,5,2,6,1,
0,5,4095,7,5,4,2,0,
5,8,4095,10,9,9,8,5,
17,13,4094,14,14,16,15,19,
26,16,4094,17,13,14,19,24,
24,14,4094,17,14,16,13,22,
22,14,4094,14,15,13,11,21,
13,10,4094,11,11,9,8,12,
10,10,4094,10,9,5,7,11,
6,7,4095,8,5,5,5,4,
2,7,4095,8,6,8,5,3,
3,6,4094,8,5,4,5,2,
7,8,4095,10,12,8,10,10,
11,10,4095,10,10,10,10,9,
1,5,4094,7,5,2,5,0,
0,5,4094,6,5,3,4,0,
0,5,4094,6,5,4,1,0,
1,6,4094,7,6,8,4,1,
0,5,4094,6,5,3,6,1,
1,5,4094,8,4,5,4,0,
0,5,4094,7,7,6,5,0,
0,5,4095,6,5,3,5,0,
5,8,4094,10,10,10,9,6,
18,13,4095,14,13,11,16,17,
24,15,4094,17,13,16,16,25,
25,15,4094,17,14,17,14,26,
22,14,4094,14,15,12,11,21,
13,10,4094,11,11,9,8,12,
10,10,4094,10,9,5,7,11,
6,8,4094,8,5,5,5,4,
2,7,4094,9,6,8,4,3,
3,6,4094,8,5,4,5,2,
8,8,4094,10,12,8,9,9,
10,10,4094,10,10,10,10,10,
4,5,4094,6,5,2,4,0,
0,5,4094,6,5,3,3,0,
0,5,4094,6,5,4,1,0,
1,6,4094,8,4,6,7,2,
2,6,4094,7,7,7,3,0,
0,5,4094,7,6,6,5,0,
0,5,4094,6,5,2,5,0,
0,5,4094,7,6,6,4,0,
5,8,4094,10,9,6,9,7,
18,13,4095,14,14,16,13,18,
25,14,4094,17,13,14,19,26,
25,15,4095,17,14,16,13,23,
21,13,4094,14,15,13,11,21,
13,11,4094,11,11,9,8,13,
9,9,4094,10,9,5,7,11,
6,8,4094,8,5,5,5,4,
2,7,4095,8,6,8,4,2,
3,6,4095,8,5,4,5,2,
8,8,4094,10,12,8,10,10,
11,10,4094,10,10,10,10,9,
2,7,4094,6,5,2,4,0,
0,4,4094,6,5,3,4,0,
0,5,4094,6,5,4,1,0,
1,6,4094,7,6,8,4,1,
0,5,4094,6,5,3,6,1,
0,6,4094,8,4,5,4,0,
0,5,4095,6,7,6,5,0,
0,5,4094,6,6,5,2,2,
7,9,4094,10,9,6,10,7,
18,13,4094,14,14,15,15,18,
25,14,4094,17,13,14,18,24,
